Start_trang	End_trang	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2018-03-21/00:00:00	2018-03-21/00:10:00	227.947	0.377	-2.272	-2.068
2018-03-21/00:30:00	2018-03-21/00:40:00	253.006	1.793	-2.437	-0.748
2018-03-21/07:00:00	2018-03-21/07:10:00	246.677	0.317	-2.997	-1.282
2018-03-21/07:30:00	2018-03-21/07:40:00	260.44	-0.305	-3.373	-0.565
2018-03-21/08:05:00	2018-03-21/08:15:00	276.293	0.092	-3.765	0.413
2018-03-21/08:35:00	2018-03-21/08:45:00	276.804	-0.13	-3.818	0.452
2018-03-21/09:05:00	2018-03-21/09:15:00	280.202	-0.023	-3.405	0.603
2018-03-21/11:35:00	2018-03-21/11:45:00	297.937	1.647	-2.648	1.372
2018-03-21/13:05:00	2018-03-21/13:15:00	250.446	3.05	-1.917	-0.678
2018-03-21/15:45:00	2018-03-21/15:55:00	259.82	1.04	-2.195	-0.398
2018-03-21/17:35:00	2018-03-21/17:45:00	193.053	2.678	-0.777	-3.24
2018-03-21/18:05:00	2018-03-21/18:15:00	198.827	1.595	-1.317	-3.868
2018-03-21/18:35:00	2018-03-21/18:45:00	200.707	1.35	-1.462	-3.872
2018-03-21/19:30:00	2018-03-21/19:40:00	231.144	0.308	-3.583	-2.883
2018-03-21/20:00:00	2018-03-21/20:10:00	270.941	0.095	-4.657	0.078
2018-03-21/20:40:00	2018-03-21/20:50:00	277.979	-0.785	-3.997	0.567
2018-03-21/21:50:00	2018-03-21/22:00:00	179.211	1.742	0.047	-3.498
2018-03-22/01:55:00	2018-03-22/02:05:00	162.139	2.225	0.653	-2.1
2018-03-22/02:25:00	2018-03-22/02:35:00	163.693	1.697	0.727	-2.333
2018-03-22/03:45:00	2018-03-22/03:55:00	231.313	2.512	-1.367	-1.117
2018-03-22/04:15:00	2018-03-22/04:25:00	223.695	2.383	-1.48	-1.548
2018-03-23/04:45:00	2018-03-23/04:55:00	266.253	3.293	-5.045	-0.4
2018-03-23/07:30:00	2018-03-23/07:40:00	299.102	5.567	-2.693	1.505
2018-03-23/09:35:00	2018-03-23/09:45:00	232.277	-2.048	-3.685	-2.807
2018-03-23/16:50:00	2018-03-23/17:00:00	280.57	4.673	-4.325	0.823
2018-03-23/17:45:00	2018-03-23/17:55:00	252.392	5.985	-2.245	-0.705
2018-03-23/20:10:00	2018-03-23/20:20:00	190.662	-6.26	-0.662	-3.588
2018-03-24/02:25:00	2018-03-24/02:35:00	90.692	-4.74	0.708	0.018
2018-03-24/08:05:00	2018-03-24/08:15:00	290.922	3.255	-4.048	1.537
2018-03-24/11:40:00	2018-03-24/11:50:00	288.194	5.123	-3.97	1.397
2018-03-24/12:40:00	2018-03-24/12:50:00	285.887	5.167	-4.438	1.218
2018-03-24/13:20:00	2018-03-24/13:30:00	280.331	4.758	-6.637	1.155
2018-03-24/13:50:00	2018-03-24/14:00:00	269.006	2.968	-6.698	-0.1
2018-03-24/14:20:00	2018-03-24/14:30:00	263.858	1.342	-6.812	-0.738
2018-03-24/14:50:00	2018-03-24/15:00:00	266.248	2.898	-5.907	-0.403
2018-03-24/15:30:00	2018-03-24/15:40:00	242.104	2.115	-5.44	-2.883
2018-03-24/17:10:00	2018-03-24/17:20:00	313.23	7.797	-2.438	2.28
2018-03-24/18:10:00	2018-03-24/18:20:00	259.293	4.568	-6.987	-1.347
2018-03-24/18:55:00	2018-03-24/19:05:00	245.684	4.767	-6.395	-2.888
2018-03-24/20:40:00	2018-03-24/20:50:00	224.324	2.683	-4.968	-5.128
2018-03-24/23:20:00	2018-03-24/23:30:00	195.154	1.66	-1.307	-4.84
2018-03-24/23:50:00	2018-03-25/00:00:00	221.651	2.452	-2.848	-3.202
2018-03-25/21:50:00	2018-03-25/22:00:00	124.692	-1.338	4.198	-2.89
2018-03-26/03:10:00	2018-03-26/03:20:00	281.172	3.513	-5.307	1.007
2018-03-26/03:45:00	2018-03-26/03:55:00	307.214	2.748	-4.13	3.09
2018-03-26/05:05:00	2018-03-26/05:15:00	228.971	4.825	-3.267	-2.912
2018-03-26/09:05:00	2018-03-26/09:15:00	238.939	-0.822	-3.69	-2.242
2018-03-26/10:10:00	2018-03-26/10:20:00	263.857	0.572	-4.09	-0.433
2018-03-26/11:05:00	2018-03-26/11:15:00	256.828	1.317	-3.308	-0.79
2018-03-26/13:10:00	2018-03-26/13:20:00	240.072	0.498	-3.025	-1.76
2018-03-26/15:25:00	2018-03-26/15:35:00	264.427	3.11	-2.648	-0.282
2018-03-26/15:55:00	2018-03-26/16:05:00	243.999	3.278	-2.262	-1.098
2018-03-27/00:05:00	2018-03-27/00:15:00	256.728	2.782	-3.373	-0.787
2018-03-27/00:35:00	2018-03-27/00:45:00	248.933	2.757	-3.263	-1.265
2018-03-27/11:05:00	2018-03-27/11:15:00	207.017	-2.563	-1.3	-2.442
2018-03-27/19:00:00	2018-03-27/19:10:00	250.262	2.128	-1.533	-0.583
2018-03-28/13:45:00	2018-03-28/13:55:00	115.171	2.288	1.167	-0.553
2018-03-28/17:10:00	2018-03-28/17:20:00	297.75	2.063	-0.705	0.372
2018-03-28/18:15:00	2018-03-28/18:25:00	235.355	1.955	-0.818	-0.555
2018-03-29/00:40:00	2018-03-29/00:50:00	49.125	2.725	0.633	0.538
2018-03-29/07:50:00	2018-03-29/08:00:00	162.044	0.352	0.925	-2.825
2018-03-29/11:15:00	2018-03-29/11:25:00	265.486	2.487	-3.818	-0.282
2018-03-29/22:55:00	2018-03-29/23:05:00	64.888	-2.382	4.727	2.19
2018-03-30/00:00:00	2018-03-30/00:10:00	43.664	-4.495	2.46	2.572
2018-03-30/02:50:00	2018-03-30/03:00:00	146.433	-2.092	1.682	-2.485
2018-03-30/03:30:00	2018-03-30/03:40:00	151.031	-2.257	1.403	-2.55
2018-03-30/06:50:00	2018-03-30/07:00:00	90.137	-1.995	3.4	-0.047
2018-03-30/11:35:00	2018-03-30/11:45:00	120.63	2.308	2.6	-1.557
2018-03-30/14:10:00	2018-03-30/14:20:00	10.976	-5.253	1.008	5.222
2018-03-30/14:55:00	2018-03-30/15:05:00	28.082	-4.862	2.537	4.758
2018-03-31/09:20:00	2018-03-31/09:30:00	116.74	1.693	3.287	-1.65
2018-03-31/10:25:00	2018-03-31/10:35:00	328.467	-3.758	-0.808	1.335
2018-03-31/14:00:00	2018-03-31/14:10:00	143.993	-2.822	0.903	-1.305
2018-03-31/14:30:00	2018-03-31/14:40:00	127.973	-2.823	1.357	-1.072
2018-03-31/16:35:00	2018-03-31/16:45:00	143.493	-1.915	1.87	-2.525
2018-03-31/17:45:00	2018-03-31/17:55:00	71.79	-2.793	2.95	0.98
2018-03-31/18:15:00	2018-03-31/18:25:00	81.74	-2.658	3.322	0.452
2018-03-31/18:45:00	2018-03-31/18:55:00	39.516	-3.108	1.648	2.012
2018-03-31/19:55:00	2018-03-31/20:05:00	11.068	-3.82	0.842	4.183
2018-03-31/20:25:00	2018-03-31/20:35:00	44.545	-3.807	3.09	3.13
2018-04-01/00:15:00	2018-04-01/00:25:00	315.462	-4.548	-1.677	1.723
2018-04-01/00:50:00	2018-04-01/01:00:00	309.114	-4.162	-2.232	1.805
2018-04-01/01:35:00	2018-04-01/01:45:00	76.816	0.492	3.648	0.847
2018-04-01/03:15:00	2018-04-01/03:25:00	55.915	-2.422	4.093	2.75
2018-04-01/12:50:00	2018-04-01/13:00:00	102.785	-3.643	2.597	-0.587
2018-04-01/13:20:00	2018-04-01/13:30:00	83.101	-4.08	2.663	0.338
2018-04-01/13:50:00	2018-04-01/14:00:00	75.719	-4.398	2.435	0.625
2018-04-01/14:20:00	2018-04-01/14:30:00	72.222	-4.785	1.687	0.532
2018-04-01/16:40:00	2018-04-01/16:50:00	309.768	-4.185	-1.362	1.038
2018-04-01/17:20:00	2018-04-01/17:30:00	314.96	-3.807	-2.158	2.145
2018-04-01/21:20:00	2018-04-01/21:30:00	31.977	-4.037	1.227	1.822
2018-04-01/23:50:00	2018-04-02/00:00:00	54.561	-3.06	2.107	1.45
2018-04-02/00:50:00	2018-04-02/01:00:00	243.791	-3.46	-1.362	-0.668
2018-04-02/03:25:00	2018-04-02/03:35:00	284.663	-3.792	-0.683	0.182
2018-04-02/06:45:00	2018-04-02/06:55:00	78.021	1.29	3.648	0.778
2018-04-02/07:45:00	2018-04-02/07:55:00	66.207	3.258	2.565	1.122
2018-04-02/08:15:00	2018-04-02/08:25:00	85.459	0.452	3.938	0.292
2018-04-02/09:00:00	2018-04-02/09:10:00	83.077	-0.757	3.527	0.428
2018-04-02/10:20:00	2018-04-02/10:30:00	90.494	-0.778	4.005	0.012
2018-04-03/06:30:00	2018-04-03/06:40:00	238.371	-2.833	-1.4	-0.935
2018-04-03/07:10:00	2018-04-03/07:20:00	237.009	-2.517	-1.928	-1.242
2018-04-03/07:40:00	2018-04-03/07:50:00	263.254	-2.935	-1.403	-0.205
2018-04-03/08:50:00	2018-04-03/09:00:00	128.94	-3.068	0.673	-0.542
2018-04-03/09:20:00	2018-04-03/09:30:00	75.315	-3.077	0.942	0.235
2018-04-03/09:50:00	2018-04-03/10:00:00	74.271	-2.947	1.097	0.29
2018-04-03/11:00:00	2018-04-03/11:10:00	60.92	-1.542	1.092	0.607
2018-04-03/11:50:00	2018-04-03/12:00:00	45.443	-2.373	0.903	0.833
2018-04-03/14:10:00	2018-04-03/14:20:00	48.348	-1.872	1.38	1.223
2018-04-03/16:00:00	2018-04-03/16:10:00	68.311	-0.953	2.702	1.072
2018-04-03/17:35:00	2018-04-03/17:45:00	50.626	-2.008	1.997	1.612
2018-04-03/18:05:00	2018-04-03/18:15:00	55.98	-1.777	2.385	1.608
2018-04-03/18:35:00	2018-04-03/18:45:00	54.212	-2.002	2.357	1.693
2018-04-03/19:05:00	2018-04-03/19:15:00	47.759	-2.228	2.057	1.865
2018-04-03/19:35:00	2018-04-03/19:45:00	39.338	-2.433	1.74	2.125
2018-04-03/20:05:00	2018-04-03/20:15:00	45.172	-2.58	1.992	1.96
2018-04-03/20:35:00	2018-04-03/20:45:00	40.656	-2.628	1.545	1.792
2018-04-03/21:05:00	2018-04-03/21:15:00	51.934	-2.635	1.932	1.515
2018-04-03/21:45:00	2018-04-03/21:55:00	30.266	-2.5	1.265	2.188
2018-04-03/22:25:00	2018-04-03/22:35:00	53.876	-2.44	3.293	2.403
2018-04-03/22:55:00	2018-04-03/23:05:00	59.049	-2.29	3.253	1.952
2018-04-03/23:25:00	2018-04-03/23:35:00	63.477	-2.6	3.2	1.597
2018-04-03/23:55:00	2018-04-04/00:05:00	59.191	-2.523	3.255	1.965
2018-04-04/00:25:00	2018-04-04/00:35:00	53.184	-2.595	2.76	2.05
2018-04-04/01:10:00	2018-04-04/01:20:00	56.538	-2.462	2.48	1.605
2018-04-04/01:45:00	2018-04-04/01:55:00	19.66	-3.113	0.645	1.632
2018-04-04/08:45:00	2018-04-04/08:55:00	54.645	-2.897	2.743	1.948
2018-04-04/09:15:00	2018-04-04/09:25:00	96.002	-2.682	3.538	-0.417
2018-04-04/10:40:00	2018-04-04/10:50:00	153.49	-2.845	1.347	-2.703
2018-04-04/11:25:00	2018-04-04/11:35:00	127.046	-1.125	2.69	-2.013
2018-04-04/12:05:00	2018-04-04/12:15:00	167.918	-1.42	0.65	-3.058
2018-04-04/14:25:00	2018-04-04/14:35:00	121.943	0.89	3.44	-2.133
2018-04-04/14:55:00	2018-04-04/15:05:00	101.233	0.263	3.538	-0.71
2018-04-04/16:25:00	2018-04-04/16:35:00	23.107	-0.258	1.368	3.2
2018-04-04/17:00:00	2018-04-04/17:10:00	61.573	0.252	3.207	1.708
2018-04-04/18:30:00	2018-04-04/18:40:00	153.129	1.657	1.208	-2.293
2018-04-05/02:55:00	2018-04-05/03:05:00	49.618	-0.925	2.837	2.358
2018-04-05/03:55:00	2018-04-05/04:05:00	59.716	-1.283	4.482	2.613
2018-04-05/05:15:00	2018-04-05/05:25:00	65.013	-1.655	4.85	2.262
2018-04-05/05:45:00	2018-04-05/05:55:00	64.1	-2.283	4.175	2.013
2018-04-05/06:15:00	2018-04-05/06:25:00	77.519	-2.117	4.543	0.973
2018-04-06/00:40:00	2018-04-06/00:50:00	51.897	-5.285	1.372	1.093
2018-04-06/01:30:00	2018-04-06/01:40:00	45.661	-5.35	1.357	1.247
2018-04-06/07:30:00	2018-04-06/07:40:00	80.495	-3.477	1.612	0.328
2018-04-06/08:25:00	2018-04-06/08:35:00	66.408	-1.523	2.413	1.032
2018-04-06/08:55:00	2018-04-06/09:05:00	64.936	-2.408	3.047	1.387
2018-04-06/09:25:00	2018-04-06/09:35:00	52.539	-3.86	2.295	1.762
2018-04-06/09:55:00	2018-04-06/10:05:00	64.105	-3.738	2.415	1.172
2018-04-06/10:25:00	2018-04-06/10:35:00	54.276	-4.082	1.512	1.108
2018-04-06/10:55:00	2018-04-06/11:05:00	61.538	-3.625	2.258	1.188
2018-04-06/11:25:00	2018-04-06/11:35:00	64.852	-3.572	2.543	1.192
2018-04-06/12:15:00	2018-04-06/12:25:00	69.007	-2.523	2.938	1.127
2018-04-06/12:45:00	2018-04-06/12:55:00	59.195	-3.363	2.31	1.372
2018-04-06/13:15:00	2018-04-06/13:25:00	82.999	-3.573	2.752	0.34
2018-04-06/13:45:00	2018-04-06/13:55:00	70.516	-3.9	2.308	0.808
2018-04-06/14:15:00	2018-04-06/14:25:00	44.902	-3.567	1.795	1.812
2018-04-07/10:20:00	2018-04-07/10:30:00	35.502	-2.06	1.258	1.717
2018-04-07/10:50:00	2018-04-07/11:00:00	27.512	-1.938	0.983	1.875
2018-04-07/17:35:00	2018-04-07/17:45:00	35.311	-1.183	1.888	2.628
2018-04-07/23:55:00	2018-04-08/00:05:00	90.116	2.875	2.065	0.02
2018-04-08/00:45:00	2018-04-08/00:55:00	59.022	3.547	1.448	0.838
2018-04-08/20:10:00	2018-04-08/20:20:00	163.366	-1.005	0.93	-3.1
2018-04-08/20:40:00	2018-04-08/20:50:00	151.682	-0.715	1.545	-2.792
2018-04-08/21:15:00	2018-04-08/21:25:00	166.474	-0.572	0.943	-3.9
2018-04-09/01:25:00	2018-04-09/01:35:00	29.175	3.373	1.013	1.807
2018-04-09/03:15:00	2018-04-09/03:25:00	229.887	-0.488	-3.513	-2.977
2018-04-09/04:10:00	2018-04-09/04:20:00	242.634	2.198	-4.052	-2.125
2018-04-09/05:30:00	2018-04-09/05:40:00	247.41	3.023	-4.76	-2.063
2018-04-09/06:25:00	2018-04-09/06:35:00	247.137	4.79	-4.637	-1.94
2018-04-09/09:20:00	2018-04-09/09:30:00	275.589	3.97	-5.315	0.523
2018-04-09/10:15:00	2018-04-09/10:25:00	277.35	2.17	-6.645	0.87
2018-04-09/11:20:00	2018-04-09/11:30:00	265.584	2.7	-7.172	-0.498
2018-04-09/14:15:00	2018-04-09/14:25:00	284.358	0.385	-6.99	1.775
2018-04-09/14:45:00	2018-04-09/14:55:00	266.452	3.333	-5.237	-0.242
2018-04-09/16:30:00	2018-04-09/16:40:00	204.478	4.435	-1.653	-3.665
2018-04-10/02:05:00	2018-04-10/02:15:00	335.62	-1.818	-2.605	5.805
2018-04-10/14:05:00	2018-04-10/14:15:00	263.069	1.838	-5.908	-0.697
2018-04-10/15:15:00	2018-04-10/15:25:00	236.69	1.498	-3.07	-2.003
2018-04-10/17:20:00	2018-04-10/17:30:00	248.782	2.127	-3.55	-1.307
2018-04-10/21:00:00	2018-04-10/21:10:00	182.077	2.703	-0.108	-3.405
2018-04-11/15:30:00	2018-04-11/15:40:00	269.828	1.493	-2.802	-0.002
2018-04-12/00:55:00	2018-04-12/01:05:00	297.928	3.098	-1.587	0.862
2018-04-12/12:20:00	2018-04-12/12:30:00	23.088	3.543	1.053	2.457
2018-04-12/19:40:00	2018-04-12/19:50:00	151.692	4.095	0.958	-1.708
2018-04-12/20:10:00	2018-04-12/20:20:00	161.985	3.913	0.543	-1.622
2018-04-12/22:35:00	2018-04-12/22:45:00	192.979	2.945	-0.537	-2.173
2018-04-13/01:00:00	2018-04-13/01:10:00	185.647	2.377	-0.403	-4.135
2018-04-13/01:35:00	2018-04-13/01:45:00	203.356	1.843	-1.685	-3.842
2018-04-13/02:05:00	2018-04-13/02:15:00	215.174	1.712	-2.633	-3.758
2018-04-13/03:05:00	2018-04-13/03:15:00	278.69	3.305	-3.337	0.503
2018-04-13/04:00:00	2018-04-13/04:10:00	255.225	2.923	-3.063	-0.803
2018-04-13/05:05:00	2018-04-13/05:15:00	299.265	1.562	-3.627	2.025
2018-04-13/05:45:00	2018-04-13/05:55:00	238.784	2.618	-3.402	-2.067
2018-04-13/06:15:00	2018-04-13/06:25:00	242.049	2.693	-3.682	-1.937
2018-04-13/07:00:00	2018-04-13/07:10:00	227.583	2.61	-2.927	-2.648
2018-04-13/09:15:00	2018-04-13/09:25:00	234.314	3.008	-2.265	-1.572
2018-04-13/10:15:00	2018-04-13/10:25:00	209.43	3.072	-1.28	-2.265
2018-04-13/11:00:00	2018-04-13/11:10:00	256.296	3.617	-2.313	-0.588
2018-04-13/11:30:00	2018-04-13/11:40:00	255.809	3.008	-2.78	-0.803
2018-04-13/14:15:00	2018-04-13/14:25:00	325.144	-2.64	-1.78	2.573
2018-04-14/10:55:00	2018-04-14/11:05:00	45.706	3.987	1.237	1.188
2018-04-14/16:10:00	2018-04-14/16:20:00	202.072	-1.107	-1.445	-3.562
2018-04-14/17:45:00	2018-04-14/17:55:00	217.041	0.773	-1.888	-2.46
2018-04-14/18:30:00	2018-04-14/18:40:00	266.179	1.828	-3.245	-0.233
2018-04-14/21:15:00	2018-04-14/21:25:00	160.3	0.09	1.062	-2.993
2018-04-14/23:05:00	2018-04-14/23:15:00	194.008	2.597	-0.615	-2.503
2018-04-15/00:00:00	2018-04-15/00:10:00	201.95	3.74	-0.767	-1.923
2018-04-15/00:35:00	2018-04-15/00:45:00	211.577	1.355	-1.678	-2.743
2018-04-15/01:05:00	2018-04-15/01:15:00	212.108	-0.233	-1.962	-3.135
2018-04-15/01:35:00	2018-04-15/01:45:00	214.336	1.107	-1.845	-2.7
2018-04-15/02:15:00	2018-04-15/02:25:00	222.543	2.617	-1.925	-1.997
2018-04-15/03:10:00	2018-04-15/03:20:00	219.577	4.195	-1.372	-1.625
2018-04-15/04:30:00	2018-04-15/04:40:00	180.659	4.103	-0.033	-2.62
2018-04-15/05:15:00	2018-04-15/05:25:00	252.658	-3.415	-3.168	-0.992
2018-04-15/05:45:00	2018-04-15/05:55:00	251.532	-3.365	-3.302	-1.118
2018-04-15/08:10:00	2018-04-15/08:20:00	278.075	-3.152	-4.088	0.578
2018-04-15/08:40:00	2018-04-15/08:50:00	284.823	-2.188	-4.327	1.142
2018-04-15/14:35:00	2018-04-15/14:45:00	227.408	-2.85	-2.168	-1.988
2018-04-15/17:05:00	2018-04-15/17:15:00	258.638	0.855	-2.767	-0.62
2018-04-15/18:45:00	2018-04-15/18:55:00	233.452	1.093	-2.69	-1.995
2018-04-15/20:25:00	2018-04-15/20:35:00	228.119	1.182	-2.042	-1.83
2018-04-15/20:55:00	2018-04-15/21:05:00	215.811	0.937	-1.67	-2.317
2018-04-15/21:30:00	2018-04-15/21:40:00	210.647	-0.245	-1.65	-2.787
2018-04-15/22:00:00	2018-04-15/22:10:00	214.228	0.378	-1.703	-2.5
2018-04-15/22:45:00	2018-04-15/22:55:00	224.116	-0.072	-2.292	-2.363
2018-04-15/23:35:00	2018-04-15/23:45:00	202.603	2.282	-1.29	-3.032
2018-04-16/00:05:00	2018-04-16/00:15:00	209.615	1.59	-1.957	-3.432
2018-04-16/00:35:00	2018-04-16/00:45:00	213.281	2.34	-1.817	-2.747
2018-04-16/06:50:00	2018-04-16/07:00:00	256.206	-2.012	-3.992	-0.975
2018-04-16/07:45:00	2018-04-16/07:55:00	269.031	-0.558	-3.952	-0.068
2018-04-16/08:15:00	2018-04-16/08:25:00	270.131	-0.925	-3.843	0.028
2018-04-16/09:00:00	2018-04-16/09:10:00	277.422	-1.407	-3.775	0.527
2018-04-16/09:30:00	2018-04-16/09:40:00	264.433	-2.882	-3.22	-0.31
2018-04-16/10:00:00	2018-04-16/10:10:00	266.285	-1.723	-3.843	-0.25
2018-04-16/10:30:00	2018-04-16/10:40:00	274.473	-1.802	-3.8	0.293
2018-04-16/11:00:00	2018-04-16/11:10:00	281.971	-2.205	-3.375	0.712
2018-04-16/11:30:00	2018-04-16/11:40:00	274.993	-2.635	-3.045	0.272
2018-04-16/12:05:00	2018-04-16/12:15:00	248.245	-2.082	-2.683	-1.057
2018-04-17/06:30:00	2018-04-17/06:40:00	267.749	1.558	-4.367	-0.173
2018-04-17/07:00:00	2018-04-17/07:10:00	253.876	1.297	-3.99	-1.148
2018-04-17/07:30:00	2018-04-17/07:40:00	254.022	1.285	-4.037	-1.16
2018-04-17/12:25:00	2018-04-17/12:35:00	162.475	1.942	0.685	-2.212
2018-04-17/12:55:00	2018-04-17/13:05:00	173.809	2.07	0.232	-2.145
2018-04-17/13:45:00	2018-04-17/13:55:00	249.291	0.2	-2.815	-1.07
2018-04-17/15:20:00	2018-04-17/15:30:00	223.067	1.548	-1.557	-1.597
2018-04-17/15:50:00	2018-04-17/16:00:00	237.057	1.287	-2.332	-1.502
2018-04-17/16:20:00	2018-04-17/16:30:00	234.905	1.202	-2.397	-1.683
2018-04-17/18:20:00	2018-04-17/18:30:00	255.115	0.187	-2.738	-0.723
2018-04-17/19:00:00	2018-04-17/19:10:00	260.271	-1.44	-3.535	-0.615
2018-04-17/19:40:00	2018-04-17/19:50:00	258.787	-1.473	-3.005	-0.602
2018-04-17/20:10:00	2018-04-17/20:20:00	249.802	-1.802	-2.785	-1.048
2018-04-18/02:30:00	2018-04-18/02:40:00	239.327	-0.413	-2.512	-1.49
2018-04-18/03:20:00	2018-04-18/03:30:00	235.188	-0.248	-2.743	-1.907
2018-04-18/03:50:00	2018-04-18/04:00:00	238.599	0.775	-3.02	-1.843
2018-04-18/04:20:00	2018-04-18/04:30:00	236.847	0.203	-3.203	-2.09
2018-04-18/10:15:00	2018-04-18/10:25:00	127.951	3.365	2.078	-1.578
2018-04-18/11:40:00	2018-04-18/11:50:00	227.673	1.672	-3.652	-3.323
2018-04-18/12:10:00	2018-04-18/12:20:00	241.293	-0.04	-4.785	-2.622
2018-04-18/15:30:00	2018-04-18/15:40:00	208.255	3.642	-2.238	-4.133
2018-04-18/16:00:00	2018-04-18/16:10:00	206.203	3.127	-2.175	-4.42
2018-04-18/16:30:00	2018-04-18/16:40:00	220.195	2.733	-3.34	-3.913
2018-04-18/18:35:00	2018-04-18/18:45:00	261.936	0.783	-5.418	-0.768
2018-04-18/19:50:00	2018-04-18/20:00:00	296.908	0.892	-4.478	2.273
2018-04-18/21:25:00	2018-04-18/21:35:00	306.128	2.508	-2.587	1.885
2018-04-19/00:45:00	2018-04-19/00:55:00	79.98	2.51	2.787	0.527
2018-04-19/01:15:00	2018-04-19/01:25:00	100.512	2.765	2.55	-0.465
2018-04-19/01:45:00	2018-04-19/01:55:00	98.171	2.48	2.728	-0.353
2018-04-19/02:15:00	2018-04-19/02:25:00	92.761	2.657	2.643	-0.105
2018-04-19/02:50:00	2018-04-19/03:00:00	96.58	1.545	2.182	-0.247
2018-04-19/04:40:00	2018-04-19/04:50:00	126.549	0.998	1.66	-1.247
2018-04-19/05:10:00	2018-04-19/05:20:00	134.598	0.545	1.638	-1.613
2018-04-20/07:10:00	2018-04-20/07:20:00	104.154	-5.63	14.978	-3.745
2018-04-20/18:00:00	2018-04-20/18:10:00	194.725	7.927	-1.37	-5.387
2018-04-21/11:25:00	2018-04-21/11:35:00	63.922	4.882	2.735	1.338
2018-04-22/23:05:00	2018-04-22/23:15:00	239.33	1.093	-2.283	-1.423
2018-04-22/23:55:00	2018-04-23/00:05:00	202.244	1.938	-1.125	-2.755
2018-04-23/02:15:00	2018-04-23/02:25:00	66.265	2.898	2.018	0.852
2018-04-23/04:40:00	2018-04-23/04:50:00	260.795	1.567	-2.65	-0.437
2018-04-23/08:05:00	2018-04-23/08:15:00	351.495	3.035	-0.503	3.343
2018-04-23/08:35:00	2018-04-23/08:45:00	327.404	2.297	-1.953	3.048
2018-04-23/10:25:00	2018-04-23/10:35:00	336.132	3.915	-0.598	1.365
2018-04-23/11:20:00	2018-04-23/11:30:00	306.072	3.735	-1.763	1.248
2018-04-23/12:25:00	2018-04-23/12:35:00	255.199	2.872	-3.1	-0.823
2018-04-23/13:05:00	2018-04-23/13:15:00	286.652	2.113	-3.397	1.002
2018-04-23/14:05:00	2018-04-23/14:15:00	242.528	1.273	-3.693	-1.897
2018-04-23/14:35:00	2018-04-23/14:45:00	234.923	1.318	-3.407	-2.388
2018-04-23/15:05:00	2018-04-23/15:15:00	218.25	0.942	-2.712	-3.448
2018-04-23/16:10:00	2018-04-23/16:20:00	199.392	-1.163	-1.323	-3.713
2018-04-23/16:40:00	2018-04-23/16:50:00	198.04	-2.263	-1.063	-3.277
2018-04-23/17:40:00	2018-04-23/17:50:00	176.075	-3.618	0.197	-2.693
2018-04-23/18:10:00	2018-04-23/18:20:00	187.348	-3.572	-0.338	-2.595
2018-04-24/01:20:00	2018-04-24/01:30:00	339.912	2.762	-0.725	1.983
2018-04-24/02:30:00	2018-04-24/02:40:00	340.255	2.703	-0.61	1.68
2018-04-24/03:10:00	2018-04-24/03:20:00	316.398	2.627	-1.247	1.282
2018-04-24/04:15:00	2018-04-24/04:25:00	342.13	3.272	-0.44	1.242
2018-04-24/06:10:00	2018-04-24/06:20:00	107.513	3.065	1.147	-0.357
2018-04-24/07:00:00	2018-04-24/07:10:00	119.823	2.767	0.865	-0.492
2018-04-24/10:10:00	2018-04-24/10:20:00	325.195	0.623	-1.595	2.33
2018-04-24/11:45:00	2018-04-24/11:55:00	217.104	3.215	-1.328	-1.812
2018-04-24/12:15:00	2018-04-24/12:25:00	179.368	1.713	0.037	-3.073
2018-04-24/13:00:00	2018-04-24/13:10:00	262.471	3.102	-2.343	-0.297
2018-04-24/15:50:00	2018-04-24/16:00:00	297.648	3.688	-2.305	1.222
2018-04-25/20:00:00	2018-04-25/20:10:00	290.38	2.41	-1.857	0.645
2018-04-25/21:20:00	2018-04-25/21:30:00	277.281	1.622	-3.13	0.408
2018-04-25/22:45:00	2018-04-25/22:55:00	196.009	1.497	-0.907	-3.143
2018-04-25/23:30:00	2018-04-25/23:40:00	137.483	2.493	2.268	-2.487
2018-04-26/00:00:00	2018-04-26/00:10:00	134.358	2.41	2.338	-2.273
2018-04-26/00:40:00	2018-04-26/00:50:00	103.45	1.555	3.635	-0.865
2018-04-26/02:10:00	2018-04-26/02:20:00	261.218	2.73	-3.283	-0.498
2018-04-26/10:25:00	2018-04-26/10:35:00	39.433	-3.112	3.063	3.718
2018-04-26/13:35:00	2018-04-26/13:45:00	55.463	-3.043	2.495	1.677
2018-04-26/14:35:00	2018-04-26/14:45:00	21.644	-3.635	1.022	2.573
2018-04-26/15:25:00	2018-04-26/15:35:00	343.151	-3.208	-0.787	2.542
2018-04-26/22:35:00	2018-04-26/22:45:00	183.489	-2.083	-0.232	-3.855
2018-04-26/23:40:00	2018-04-26/23:50:00	81.098	-0.667	4.055	0.638
2018-04-27/04:35:00	2018-04-27/04:45:00	17.281	-1.518	0.913	2.94
2018-04-27/05:10:00	2018-04-27/05:20:00	19.052	-1.552	0.947	2.728
2018-04-27/06:20:00	2018-04-27/06:30:00	40.836	-0.94	2.155	2.495
2018-04-27/06:50:00	2018-04-27/07:00:00	57.86	-1.362	2.498	1.59
2018-04-27/08:00:00	2018-04-27/08:10:00	51.046	-3.723	1.81	1.483
2018-04-27/08:55:00	2018-04-27/09:05:00	39.651	-3.068	2.405	2.91
